ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,survey_code,How much would you pay for an Amazon.com gift card valued at $50?,How much would you pay for an Amazon.com gift card valued at $50.08?,How much would you pay for an Amazon.com gift card valued at $50.45?,How much would you pay for an Amazon.com gift card valued at $49.55?,How much would you pay for an Amazon.com gift card valued at $49.92?,What is your gender?,Indicate total household income:,What is your highest level of education?,What is your age?,LocationLatitude,LocationLongitude,LocationAccuracy,,values,Question,is.$49.55,is.$49.92,is.$50,is.$50.08,is.$50.45,is.nan,TimezoneName,TimezoneId,is.Atlantic Standard Time,is.Central Standard Time,is.Eastern Standard Time,is.Greenwich Mean Time,is.Hawaii-Aleutian Standard Time,is.India Standard Time,is.Mountain Standard Time,is.Pacific Standard Time,is.Peru Standard Time,Education,is.Associates,is.Bachelor,is.College,is.Graduate,is.Highschool,is.None,gender
R_cwN52F8aGDUqCXz,Default Response Set,Anonymous,,,100.4.123.129,0,2015-08-10 11:16:08,2015-08-10 11:16:25,1,10983108,,,,25.00,,1,35000,3,40,36.889495849609,-76.234298706055,-1,,25.00,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_bEJM0BHNiNmfK3r,Default Response Set,Anonymous,,,76.26.149.246,0,2015-08-10 11:30:02,2015-08-10 11:30:35,1,91666855,,,,30,,2,20000,5,58,38.860000610352,-77.053298950195,-1,,30,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Female
R_2ghXIzKwrnOrjN3,Default Response Set,Anonymous,,,115.99.24.99,0,2015-08-10 11:35:41,2015-08-10 11:35:44,1,54384611,,,,,,,,,,12.983306884766,77.583312988281,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_1zSSoFqi7QO9vbn,Default Response Set,Anonymous,,,192.152.249.253,0,2015-08-10 11:46:42,2015-08-10 11:47:11,1,80113727,35,,,,,1,34000,4,66,32.855895996094,-79.99169921875,-1,,35,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_aafTNdYcMmIg2bz,Default Response Set,Anonymous,,,173.13.149.18,0,2015-08-10 11:53:59,2015-08-10 11:54:12,1,66379604,,,,,45,1,76000,2,31,37.779403686523,-122.41699981689,-1,,45,$49.92,0,1,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Male
R_bej807Pa3l0Vya9,Default Response Set,Anonymous,,,108.69.208.182,0,2015-08-10 11:56:10,2015-08-10 11:56:26,1,36502052,50,,,,,2,20000,2,32,37.984298706055,-120.38999938965,-1,,50,$50,0,0,1,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Female
R_42sT2UcOWWdHklT,Default Response Set,Anonymous,,,209.63.76.34,0,2015-08-10 11:56:22,2015-08-10 11:56:38,1,45334473,50,,,,,2,29000,2,30,47.606201171875,-122.33209991455,-1,,50,$50,0,0,1,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Female
R_3UCKCfvoF6A9rLf,Default Response Set,Anonymous,,,98.235.142.17,0,2015-08-10 11:56:39,2015-08-10 11:57:04,1,67872958,,,,25.00,,1,10000,1,43,40.308395385742,-76.69539642334,-1,,25.00,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Highschool,0,0,0,0,1,0,Male
R_2gf7Uw2Vf9EQzUV,Default Response Set,Anonymous,,,162.250.84.214,0,2015-08-10 11:56:47,2015-08-10 11:57:17,1,64356029,,,,39.99,,2,22000,2,34,32.497100830078,-85.035697937012,-1,,39.99,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_8CYhgJc4ZHMLtPv,Default Response Set,Anonymous,,,174.61.175.134,0,2015-08-10 11:57:04,2015-08-10 11:57:25,1,24254454,,50,,,,1,30000,2,28,47.989105224609,-122.20069885254,-1,,50,$50.08,0,0,0,1,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Male
R_8wgjklneTHZPnTf,Default Response Set,Anonymous,,,162.196.248.9,0,2015-08-10 11:57:04,2015-08-10 11:57:30,1,62140740,,40,,,,2,50000,2,29,25.788803100586,-80.360801696777,-1,,40,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_9t5hk7D1Hci03id,Default Response Set,Anonymous,,,162.200.146.157,0,2015-08-10 11:57:21,2015-08-10 11:57:55,1,38487023,,,50.45,,,2,26000,4,24,36.971298217773,-121.98750305176,-1,,50.45,$50.45,0,0,0,0,1,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Female
R_9BLhY3OOFGU6Bed,Default Response Set,Anonymous,,,24.115.69.163,0,2015-08-10 11:57:45,2015-08-10 11:58:09,1,52832639,,45,,,,1,3000,2,23,41.054397583008,-74.61710357666,-1,,45,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_4HC72cFTsbweAS1,Default Response Set,Anonymous,,,69.68.38.246,0,2015-08-10 11:57:36,2015-08-10 11:58:11,1,94661345,50,,,,,2,60000,5,25,40.938598632812,-82.115600585938,-1,,50,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Female
R_3rYoSNRN7kmLolT,Default Response Set,Anonymous,,,74.102.24.100,0,2015-08-10 11:58:38,2015-08-10 11:59:00,1,71046158,,,10,,,2,150000,4,28,40.725997924805,-74.233200073242,-1,,10,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_5hDQDqN4ytgENkp,Default Response Set,Anonymous,,,99.174.80.92,0,2015-08-10 11:58:50,2015-08-10 11:59:13,1,80600499,,,,30,,2,33000,2,33,33.798095703125,-84.387702941895,-1,,30,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_6A9qxy5JRYKG5Tv,Default Response Set,Anonymous,,,98.21.141.142,0,2015-08-10 11:58:25,2015-08-10 11:59:15,1,19426184,,,,30.00,,2,25000,3,28,42.104507446289,-79.251998901367,-1,,30.00,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Female
R_9SMUmsSOMNLTdgF,Default Response Set,Anonymous,,,45.37.65.234,0,2015-08-10 11:59:47,2015-08-10 12:00:16,1,61834500,40,,,,,1,95000,4,42,36.037796020508,-78.985801696777,-1,,40,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_9N52zutGIWvLBv7,Default Response Set,Anonymous,,,207.213.146.4,0,2015-08-10 12:01:35,2015-08-10 12:01:50,1,72679924,,,,,45.00,2,60000,4,32,34.052200317383,-118.24369812012,-1,,45.00,$49.92,0,1,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Female
R_5hIn5mxJcyRt9at,Default Response Set,Anonymous,,,24.229.254.161,0,2015-08-10 12:01:24,2015-08-10 12:02:00,1,69258326,,25.00,,,,2,15000,1,48,40.615203857422,-75.543701171875,-1,,25.00,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Highschool,0,0,0,0,1,0,Female
R_8bOTWq6p9Es5JlP,Default Response Set,Anonymous,,,198.188.4.4,0,2015-08-10 12:01:42,2015-08-10 12:02:18,1,91331244,,,40,,,1,20000,4,23,34.112106323242,-118.15640258789,-1,,40,$50.45,0,0,0,0,1,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Male
R_a656Ava8RTgRWQt,Default Response Set,Anonymous,,,184.248.5.218,0,2015-08-10 12:03:18,2015-08-10 12:03:48,1,59285644,,,,,49.92,2,50000,2,32,40.692001342773,-73.926803588867,-1,,49.92,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_6X1HBoXaWLoLKoB,Default Response Set,Anonymous,,,173.200.2.30,0,2015-08-10 12:02:40,2015-08-10 12:03:51,1,69205573,42,,,,,1,47500,5,28,33.84440612793,-84.474098205566,-1,,42,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_4Hf026kRo5okoxT,Default Response Set,Anonymous,,,75.142.137.145,0,2015-08-10 12:03:38,2015-08-10 12:04:05,1,29947197,,40,,,,1,26000,2,45,42.185104370117,-121.61410522461,-1,,40,$50.08,0,0,0,1,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Male
R_6zmRBPfJo5K0IRf,Default Response Set,Anonymous,,,76.187.76.122,0,2015-08-10 12:04:35,2015-08-10 12:05:12,1,90646871,,,50.00,,,1,35000,2,30,33.14990234375,-96.855499267578,-1,,50.00,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_bQudoW900H3HCpT,Default Response Set,Anonymous,,,71.231.54.211,0,2015-08-10 12:04:55,2015-08-10 12:05:59,1,52092762,,,,50,,1,105000,2,22,47.631896972656,-122.29679870605,-1,,50,$49.55,1,0,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Male
R_cGi0iJqLdvuIMKh,Default Response Set,Anonymous,,,167.29.8.5,0,2015-08-10 12:06:06,2015-08-10 12:06:55,1,47101038,,40,,,,1,37500,2,44,35.110794067383,-89.948303222656,-1,,40,$50.08,0,0,0,1,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_0dEvVyIJSqmDb9j,Default Response Set,Anonymous,,,68.47.162.168,0,2015-08-10 12:06:40,2015-08-10 12:07:04,1,94044560,,,45,,,1,64000,2,38,35.95930480957,-86.541999816895,-1,,45,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_8HaQYSYXLtQ64PX,Default Response Set,Anonymous,,,66.75.42.96,0,2015-08-10 12:10:11,2015-08-10 12:10:28,1,16080465,45,,,,,2,95000,4,40,32.889694213867,-117.13359832764,-1,,45,$50,0,0,1,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Female
R_eXIzUHX2swq4nqJ,Default Response Set,Anonymous,,,160.83.72.208,0,2015-08-10 12:12:14,2015-08-10 12:12:37,1,47872783,48,,,,,1,40000,4,21,40.713897705078,-74.00789642334,-1,,48,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_cMxlpzidslFKrEV,Default Response Set,Anonymous,,,108.23.215.83,0,2015-08-10 12:12:18,2015-08-10 12:12:39,1,94888999,,,,50,,1,25000,2,25,33.981597900391,-118.06610107422,-1,,50,$49.55,1,0,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Male
R_5tEYw5YDemsdeHr,Default Response Set,Anonymous,,,107.202.180.150,0,2015-08-10 12:14:19,2015-08-10 12:14:54,1,76730934,,,47,,,1,48000,5,34,38.985000610352,-95.343597412109,-1,,47,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Graduate,0,0,0,1,0,0,Male
R_8uMilTxCYNB2U9D,Default Response Set,Anonymous,,,173.79.103.243,0,2015-08-10 12:18:03,2015-08-10 12:18:29,1,76594283,50,,,,,1,80000,2,35,39.045593261719,-77.385299682617,-1,,50,$50,0,0,1,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_6JZJecSbRxH053T,Default Response Set,Anonymous,,,68.200.50.116,0,2015-08-10 12:19:09,2015-08-10 12:20:01,1,50843120,,,,35.00,,1,33000,4,53,28.009796142578,-81.933700561523,-1,,35.00,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_3mda262dsKz7JAN,Default Response Set,Anonymous,,,69.244.241.216,0,2015-08-10 12:24:16,2015-08-10 12:24:57,1,26397893,,,,,40.00,2,2000,2,32,29.125198364258,-82.002899169922,-1,,40.00,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_diFzDYICRHSZIq1,Default Response Set,Anonymous,,,68.97.165.179,0,2015-08-10 12:24:59,2015-08-10 12:25:26,1,95124664,,,25,,,1,25000,4,39,35.858993530273,-97.43399810791,-1,,25,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_0kObsPAi2fYmHFb,Default Response Set,Anonymous,,,71.117.128.117,0,2015-08-10 12:32:58,2015-08-10 12:33:42,1,14111692,,50,,,,1,50000,2,44,41.361694335938,-71.802398681641,-1,,50,$50.08,0,0,0,1,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_9mENI9MN0RASDlP,Default Response Set,Anonymous,,,71.117.128.117,0,2015-08-10 12:33:01,2015-08-10 12:34:00,1,49640556,,,,49.55,,2,50000,2,34,41.361694335938,-71.802398681641,-1,,49.55,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_eUKpFEQ4GaEvldj,Default Response Set,Anonymous,,,174.25.110.237,0,2015-08-10 12:34:19,2015-08-10 12:34:44,1,88545703,35,,,,,2,6500,1,26,45.533203125,-122.68270111084,-1,,35,$50,0,0,1,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Highschool,0,0,0,0,1,0,Female
R_6opC32QzQ6YNZid,Default Response Set,Anonymous,,,68.35.46.171,0,2015-08-10 12:45:04,2015-08-10 12:45:44,1,22831407,,,,40.00,,1,37000,3,34,34.831497192383,-87.666397094727,-1,,40.00,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_0VQxQXrErVBhlvn,Default Response Set,Anonymous,,,72.197.152.11,0,2015-08-10 12:47:13,2015-08-10 12:47:47,1,38983374,40,,,,,2,75000,2,39,32.736801147461,-117.12770080566,-1,,40,$50,0,0,1,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Female
R_8wdnAjsrA2ClLzD,Default Response Set,Anonymous,,,72.252.194.101,0,2015-08-10 13:09:21,2015-08-10 13:09:27,1,65790746,,,,,,,,,,18,-76.800003051758,-1,,NA,nan,0,0,0,0,0,1,Eastern Standard Time,America/Jamaica,0,0,1,0,0,0,0,0,0,None,0,0,0,0,0,1,None
R_9NzyvSp0os08Myp,Default Response Set,Anonymous,,,72.252.194.101,8,2015-08-10 13:09:55,2015-08-10 13:10:01,1,63946944,,,,,,,,,,18,-76.800003051758,-1,,NA,nan,0,0,0,0,0,1,Eastern Standard Time,America/Jamaica,0,0,1,0,0,0,0,0,0,None,0,0,0,0,0,1,None
R_3OeCxecEcKwH4CF,Default Response Set,Anonymous,,,121.247.68.245,0,2015-08-10 14:11:39,2015-08-10 14:11:44,1,10115559,,,,,,,,,,20,77,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_6G7kJuKHneLbvbn,Default Response Set,Anonymous,,,71.127.235.124,0,2015-08-10 15:15:57,2015-08-10 15:16:55,1,71043091,,,50.00,,,2,45000,2,52,40.942199707031,-74.41960144043,-1,,50.00,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_6YCa6NF7WYqbmSx,Default Response Set,Anonymous,,,96.40.171.36,0,2015-08-10 16:22:12,2015-08-10 16:23:08,1,10813403,,35,,,,1,45000,2,33,33.754196166992,-118.20190429688,-1,,35,$50.08,0,0,0,1,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,College,0,0,1,0,0,0,Male
R_6YElVCccLxLP1CB,Default Response Set,Anonymous,,,76.173.237.178,0,2015-08-10 16:46:14,2015-08-10 16:46:48,1,37416262,,,,,45,1,52000,4,34,21.362899780273,-157.87269592285,-1,,45,$49.92,0,1,0,0,0,0,Hawaii-Aleutian Standard Time,Pacific/Honolulu,0,0,0,0,1,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_d0DPhkiwEJ8dUVL,Default Response Set,Anonymous,,,65.27.209.9,0,2015-08-10 17:27:01,2015-08-10 17:28:06,1,65903292,,,20.00,,,2,18000,2,57,38.931198120117,-84.106300354004,-1,,20.00,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_daLI0AAht1sHZyt,Default Response Set,Anonymous,,,172.248.206.137,0,2015-08-10 18:35:05,2015-08-10 18:35:35,1,48759727,,,,,50.00,1,3842,1,26,33.912902832031,-118.34390258789,-1,,50.00,$49.92,0,1,0,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Highschool,0,0,0,0,1,0,Male
R_5dQjOVcXEg5UkRv,Default Response Set,Anonymous,,,98.16.169.100,0,2015-08-10 19:12:54,2015-08-10 19:14:07,1,56276637,50,,,,,1,30000,2,34,40.779602050781,-96.700103759766,-1,,50,$50,0,0,1,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Male
R_9ZWCY4e5rv7IcId,Default Response Set,Anonymous,,,71.199.225.229,0,2015-08-10 20:39:53,2015-08-10 20:40:42,1,28612149,,,50,,,2,24000,2,39,30.35090637207,-81.64469909668,-1,,50,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_6m9zra7LQT4B0Q5,Default Response Set,Anonymous,,,108.32.41.141,0,2015-08-10 22:24:11,2015-08-10 22:25:18,1,38725131,,,,40.00,,2,50000,2,43,40.441299438477,-80.106399536133,-1,,40.00,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_6xpn7pB73x0BGfj,Default Response Set,Anonymous,,,69.145.3.126,0,2015-08-10 22:51:27,2015-08-10 22:51:54,1,87542796,,,40.00,,,1,25000,5,53,41.103393554688,-104.90589904785,-1,,40.00,$50.45,0,0,0,0,1,0,Mountain Standard Time,America/Denver,0,0,0,0,0,0,1,0,0,Graduate,0,0,0,1,0,0,Male
R_5iMcEWbDgoO8MOp,Default Response Set,Anonymous,,,66.217.118.26,0,2015-08-11 00:15:21,2015-08-11 00:18:18,1,50621428,,,,,50,1,40000,1,32,38.184097290039,-86.152297973633,-1,,50,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Highschool,0,0,0,0,1,0,Male
R_07iBKj8wheaalpz,Default Response Set,Anonymous,,,173.161.214.221,0,2015-08-11 00:21:07,2015-08-11 00:21:28,1,68293052,,,45,,,1,55000,3,31,39.797103881836,-75.660400390625,-1,,45,$50.45,0,0,0,0,1,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_7WGC9TixgwFLSg5,Default Response Set,Anonymous,,,96.24.17.78,0,2015-08-11 09:13:50,2015-08-11 09:14:37,1,76077284,,,,40.00,,2,50000,4,28,41.725692749023,-87.832099914551,-1,,40.00,$49.55,1,0,0,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_eM2ndhcldGIw6ZT,Default Response Set,Anonymous,,,204.126.138.241,0,2015-08-11 10:16:46,2015-08-11 10:16:58,1,30838569,40,,,,,1,52000,4,32,35.5751953125,-97.638496398926,-1,,40,$50,0,0,1,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_4HJif35DxcX7fP7,Default Response Set,Anonymous,,,1.39.60.64,0,2015-08-11 18:50:15,2015-08-11 18:50:23,1,90099963,,,,,,,,,,18.975006103516,72.825805664062,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_0CUgyt3nGv8C5wh,Default Response Set,Anonymous,,,99.127.218.133,0,2015-08-11 20:47:20,2015-08-11 20:47:34,1,25310488,50,,,,,2,10000,2,22,41.874496459961,-87.650299072266,-1,,50,$50,0,0,1,0,0,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,College,0,0,1,0,0,0,Female
R_aaPut81xcm5PAdD,Default Response Set,Anonymous,,,68.7.208.53,0,2015-08-11 20:57:01,2015-08-11 20:57:27,1,31100965,,,50,,,1,35000,3,28,33.156494140625,-117.17070007324,-1,,50,$50.45,0,0,0,0,1,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Associates,1,0,0,0,0,0,Male
R_b8fuwL3ArUiIr1H,Default Response Set,Anonymous,,,96.32.29.178,0,2015-08-11 21:16:09,2015-08-11 21:16:23,1,28384318,,,,45,,2,90000,4,25,41.969192504883,-72.014701843262,-1,,45,$49.55,1,0,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Female
R_bvXYDvlxSco6XiZ,Default Response Set,Anonymous,,,107.137.248.67,0,2015-08-11 23:47:37,2015-08-11 23:48:06,1,51896165,48,,,,,2,36000,4,26,34.061599731445,-118.08180236816,-1,,48,$50,0,0,1,0,0,0,Pacific Standard Time,America/Los_Angeles,0,0,0,0,0,0,0,1,0,Bachelor,0,1,0,0,0,0,Female
R_1NYKEPQEErkIrqt,Default Response Set,Anonymous,,,75.228.77.98,0,2015-08-12 00:11:20,2015-08-12 00:12:00,1,24402673,,,30.00,,,1,30000,4,42,38,-97,-1,,30.00,$50.45,0,0,0,0,1,0,Central Standard Time,America/Chicago,0,1,0,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,Male
R_eKDWjvDCQPhYVj7,Default Response Set,Anonymous,,,50.199.202.225,0,2015-08-12 01:11:43,2015-08-12 01:12:09,1,50283523,,,,,45.00,1,120000,3,30,41.343307495117,-73.065399169922,-1,,45.00,$49.92,0,1,0,0,0,0,Eastern Standard Time,America/New_York,0,0,1,0,0,0,0,0,0,Associates,1,0,0,0,0,0,Male
R_9zgH1reD879g2zz,Default Response Set,Anonymous,,,117.206.37.244,0,2015-08-12 05:56:40,2015-08-12 05:56:44,1,48442519,,,,,,,,,,9.5832977294922,76.516693115234,-1,,NA,nan,0,0,0,0,0,1,India Standard Time,Asia/Calcutta,0,0,0,0,0,1,0,0,0,None,0,0,0,0,0,1,None
R_e9WigJy7YSv0FoN,Default Response Set,Anonymous,,,68.107.181.155,0,2015-08-12 19:13:22,2015-08-12 19:13:48,1,56392004,,,42.00,,,2,20000,4,36,32.213195800781,-110.88729858398,-1,,42.00,$50.45,0,0,0,0,1,0,Mountain Standard Time,America/Phoenix,0,0,0,0,0,0,1,0,0,Bachelor,0,1,0,0,0,0,Female
